,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('PI3K', 1), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('PI3K', 1), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 0), ('PI3K', 1)]",0.0,0.5663368679900945,0.5663368679900945,1.0,1.0,0.4336631320099054,0.0,1.0,0.0,0.2894020536019708,0.3341727071022568,-0.4336631320099054,0.0,0.2831684339950472,0.0819495263134208,0.0946271621540316,1.042454173219186,-50.0,0.4691318829118491
"[('PI3K', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('PI3K', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('PI3K', 1), ('Snail', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-43.0,1.0
"[('PI3K', 1), ('RAS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-42.0,1.0
"[('AP1', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Ecadherin', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('EpCAM', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('ERK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.535910779746804,0.2174488523852186,0.0,-1.0,1.0,0.0,0.0,0.0,1.037720762665505,-52.0,0.4954254771459939
"[('MEK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.639776357827476,0.2149804248373976,0.0,-1.0,1.0,0.0,0.0,0.0,1.0133679076099296,-63.0,0.4310928928808246
"[('Twist1', 1), ('ZEB1', 0)]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2236067977499789,0.0,0.0,0.0,0.5,0.1118033988749894,0.0,0.0,-65.0,1.0
"[('NOTCH', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AKT', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('SMAD4', 0), ('Twist1', 1)]",0.6873994179078925,0.3436997089539462,0.6873994179078925,0.3126005820921075,1.0,0.6563002910460538,1.0,0.6563002910460538,0.6563002910460538,0.6441234591381185,0.4701739341485023,0.0310991268618386,0.0,0.5155495634309193,0.3320775681542706,0.2423979664868581,1.2229573790878412,-27.0,0.5129372824288079
"[('GLI', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('Twist1', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('RAF', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Twist1', 1), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MYC', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-71.0,1.0
"[('GRB2SOS', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Twist1', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TGFBR', 0), ('Twist1', 1)]",0.0103721302932326,0.0051860651466163,0.0103721302932326,0.9896278697067674,1.0,0.9896278697067674,0.2031116390879698,0.9896278697067674,0.9896278697067674,0.0514268844162405,0.006722835650253,-0.9792557394135348,1.0,0.0103721302932325,0.0005334063457402,6.973012730441373e-05,0.0577046079807208,-35.8,0.9896278697067674
"[('THY1', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('Twist1', 1), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 0), ('Twist1', 1)]",0.0,0.5678760758476077,0.5678760758476077,1.0,1.0,0.4321239241523923,0.0,1.0,0.0,0.2901068352070196,0.3349865188010464,-0.4321239241523923,0.0,0.2839380379238038,0.0823723655769654,0.0951154148792945,1.0423060492016494,-50.0,0.4680548450385928
"[('Twist1', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('SMAD23', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Snail', 0), ('Twist1', 1)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-43.0,1.0
"[('RAS', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-38.0,1.0
"[('AP1', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Ecadherin', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('EpCAM', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('ERK', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5379275496577196,0.2174043315588122,0.0,-1.0,1.0,0.0,0.0,0.0,1.0375487785681634,-52.0,0.4948086478422502
"[('MEK', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6407902614248653,0.2149546291316541,0.0,-1.0,1.0,0.0,0.0,0.0,1.0123913340218325,-63.0,0.4321962271238569
"[('NOTCH', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AKT', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('SMAD4', 0), ('ZEB1', 1)]",0.6597354601468436,0.3298677300734218,0.6597354601468436,0.3402645398531564,1.0,1.0,1.0,0.6701322699265782,0.6701322699265782,0.5928104762889064,0.4261451982913431,-0.3402645398531564,0.0,0.3298677300734218,0.1955490461771656,0.1405715492420536,1.2508117992087504,-25.0,0.4881319870620211
"[('GLI', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('ZEB1', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('RAF', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ZEB1', 1), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MYC', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-71.0,1.0
"[('GRB2SOS', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ZEB1', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TGFBR', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-35.8,1.0
"[('THY1', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('ZEB1', 1), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('ZEB1', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('SMAD23', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Snail', 0), ('ZEB1', 1)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-43.0,1.0
"[('RAS', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-38.0,1.0
"[('AP1', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Ecadherin', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('EpCAM', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('ERK', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5341760574881593,0.2174870349155645,0.0,-1.0,1.0,0.0,0.0,0.0,1.0395001585644257,-52.0,0.4935227829495345
"[('MEK', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6373775203311481,0.2150413301712796,0.0,-1.0,1.0,0.0,0.0,0.0,1.01545907011029,-63.0,0.4282925650628533
"[('AKT', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('NOTCH', 1), ('SMAD4', 0)]",0.6554355017840686,0.3277177508920343,0.6554355017840686,0.3445644982159314,1.0,0.6722822491079656,1.0,0.6722822491079656,0.6722822491079656,0.6260244391525724,0.4489096268708763,-0.016846747323897,0.0,0.4915766263380515,0.3077389818037923,0.2206734799078588,1.2805358722860969,-27.0,0.4496266452420898
"[('GLI', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('NOTCH', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MYC', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-71.0,1.0
"[('GRB2SOS', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('NOTCH', 1), ('TGFBR', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-35.8,1.0
"[('NOTCH', 1), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('NOTCH', 1), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 0), ('NOTCH', 1)]",0.0,0.5671549887647007,0.5671549887647007,1.0,1.0,0.4328450112352993,0.0,1.0,0.0,0.2897767731141888,0.3346053959247561,-0.4328450112352993,0.0,0.2835774943823503,0.0821741712499244,0.0948865597831566,1.041722641665285,-50.0,0.4696471824204045
"[('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('Snail', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-43.0,1.0
"[('NOTCH', 1), ('RAS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-38.0,1.0
"[('AP1', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('Ecadherin', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('EpCAM', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('ERK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5380783733414237,0.2174009964593837,0.0,-1.0,1.0,0.0,0.0,0.0,1.03644411663885,-52.0,0.4963500486041025
"[('MEK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6425825705845319,0.2149089521159014,0.0,-1.0,1.0,0.0,0.0,0.0,1.0110935218569068,-63.0,0.4346033706232747
"[('AKT', 1), ('SMAD4', 0)]",0.6751102509407281,0.337555125470364,0.6751102509407281,0.3248897490592718,1.0,0.662444874529636,1.0,0.662444874529636,0.662444874529636,0.6372397841814416,0.4620552932121546,0.0126653764110921,0.0,0.5063326882055461,0.3226553329561113,0.2339536987117121,1.243127079622956,-27.0,0.492695875176761
"[('AKT', 1), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AKT', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('AKT', 1), ('NFKB', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('MYC', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-71.0,1.0
"[('AKT', 1), ('GRB2SOS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('TGFBR', 0)]",0.0082929835372832,0.0041464917686416,0.0082929835372832,0.9917070164627168,0.9958535082313584,0.9917070164627168,0.2024878950611849,0.9958535082313584,0.9917070164627168,0.0500385762273367,0.0053665024488367,-0.9834140329254336,1.0,0.0082929835372832,0.0004149690888823,4.450431646099309e-05,0.048001343456241,-35.8,0.9917070164627168
"[('AKT', 1), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('AKT', 1), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('GSK3b', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('MDM2', 0)]",0.0,0.5654446563537473,0.5654446563537473,1.0,1.0,0.4345553436462527,0.0,1.0,0.0,0.2889931054151865,0.3337004944108077,-0.4345553436462527,0.0,0.2827223281768736,0.0817048035900461,0.0943445806935973,1.0426870203837366,-50.0,0.4694968331331968
"[('AKT', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('AKT', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('Snail', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-43.0,1.0
"[('AKT', 1), ('RAS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-38.0,1.0
"[('AKT', 1), ('AP1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('AKT', 1), ('IKK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('Ecadherin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('EpCAM', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('ERK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5391607645837385,0.217377039086789,0.0,-1.0,1.0,0.0,0.0,0.0,1.036833851751559,-52.0,0.4952981989498579
"[('AKT', 1), ('MEK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6566406752460814,0.2145472869371564,0.0,-1.0,1.0,0.0,0.0,0.0,0.9971492895205952,-63.0,0.450578528595667
"[('GLI', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('SMAD4', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('RAF', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('SMAD4', 1), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MYC', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-71.0,1.0
"[('GRB2SOS', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('SMAD4', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('SMAD4', 1), ('TGFBR', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-35.8,1.0
"[('SMAD4', 1), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('SMAD4', 1), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
